left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C156	C444	0.345126	0.237099	0.342337	0.32122	0.917532	0.556267	0.484461	mutual_knn
C209	C231	0.345056	0.317876	0.248471	0.239745	0.876023	0.453659	0.499689	mutual_knn
C229	C423	0.344952	0.252263	0.247055	0.46982	0.977218	0.416951	0.468355	mutual_knn
C421	C545	0.344527	0.28086	0.274578	0.309269	0.907973	0.431052	0.509096	mutual_knn
C288	C547	0.344416	0.26792	0.316317	0.303202	0.852408	0.549015	0.543958	mutual_knn
C041	C291	0.34405	0.262218	0.252156	0.444785	0.92815	0.410413	0.483039	mutual_knn
C156	C567	0.343979	0.229686	0.250353	0.561798	0.978497	0.466766	0.46658	mutual_knn
C290	C384	0.343864	0.23492	0.297947	0.391781	0.978418	0.462737	0.401512	mutual_knn
C071	C147	0.343615	0.283239	0.250246	0.310666	0.958552	0.428163	0.476712	mutual_knn
C070	C346	0.34337	0.278719	0.25034	0.332506	0.956577	0.407157	0.505721	mutual_knn
C236	C308	0.343207	0.256438	0.299996	0.277455	0.972433	0.4987	0.44658	mutual_knn
C469	C590	0.343102	0.2333	0.238595	0.557787	0.990942	0.393394	0.402829	mutual_knn
C466	C661	0.342829	0.332948	0.253832	0.178335	0.823721	0.419899	0.600192	mutual_knn
C060	C456	0.342781	0.238434	0.301896	0.377325	0.95263	0.555332	0.574187	mutual_knn
C632	C649	0.342757	0.313323	0.277492	0.181263	0.847216	0.438496	0.523298	mutual_knn
C019	C086	0.342632	0.281943	0.282544	0.270971	0.897999	0.461398	0.477181	mutual_knn
C245	C594	0.342609	0.239432	0.264429	0.447153	0.988487	0.456816	0.398834	mutual_knn
C305	C307	0.342608	0.267422	0.29247	0.278885	0.932673	0.458673	0.444785	mutual_knn
C017	C545	0.342562	0.246419	0.353269	0.24286	0.890855	0.634961	0.424667	mutual_knn
C090	C504	0.342415	0.265437	0.248245	0.363899	0.988326	0.439928	0.520555	mutual_knn
C006	C029	0.34234	0.234499	0.262768	0.500041	0.962567	0.423588	0.435643	mutual_knn
C623	C643	0.342174	0.275268	0.321633	0.278718	0.801784	0.566349	0.463356	mutual_knn
C141	C589	0.342164	0.365948	0.255817	0.179216	0.645232	0.410321	0.588135	mutual_knn
C415	C448	0.34194	0.256305	0.264737	0.396401	0.947263	0.439719	0.450954	mutual_knn
C276	C398	0.341731	0.248103	0.274937	0.388947	0.963036	0.441274	0.40452	mutual_knn
C280	C378	0.341701	0.259063	0.246746	0.397745	0.983709	0.3971	0.446887	mutual_knn
C356	C408	0.341598	0.215785	0.274903	0.527314	0.985032	0.479247	0.388197	mutual_knn
C082	C106	0.341498	0.247922	0.251712	0.441704	0.978533	0.413685	0.430523	mutual_knn
C107	C146	0.341491	0.277644	0.269944	0.255286	0.961575	0.46175	0.448319	mutual_knn
C022	C141	0.341432	0.313567	0.298598	0.219432	0.731263	0.523048	0.588135	mutual_knn
C223	C240	0.341275	0.253702	0.25114	0.426606	0.964217	0.405887	0.475158	mutual_knn
C070	C082	0.341156	0.269196	0.253774	0.326533	0.977721	0.405919	0.430523	mutual_knn
C134	C281	0.341046	0.293286	0.243729	0.312772	0.90007	0.427489	0.62612	mutual_knn
C097	C282	0.3405	0.290086	0.261545	0.23725	0.932684	0.477188	0.637098	mutual_knn
C143	C224	0.340493	0.296714	0.260977	0.178156	0.960277	0.445678	0.468635	mutual_knn
C321	C584	0.34047	0.262088	0.219112	0.449899	0.987024	0.379029	0.467926	mutual_knn
C305	C399	0.34042	0.201217	0.343816	0.392572	0.974088	0.516435	0.358491	mutual_knn
C183	C230	0.340105	0.219784	0.260724	0.526393	0.993559	0.441774	0.387625	mutual_knn
C292	C377	0.340046	0.26993	0.28805	0.23054	0.956123	0.449509	0.465013	mutual_knn
C120	C351	0.339896	0.324622	0.265768	0.189344	0.789201	0.444539	0.558729	mutual_knn
C222	C406	0.339878	0.237018	0.318834	0.32788	0.929309	0.543006	0.456432	mutual_knn
C460	C480	0.339627	0.313892	0.218624	0.371625	0.79931	0.375127	0.563819	mutual_knn
C084	C212	0.339367	0.275486	0.262544	0.255637	0.972974	0.446869	0.439115	mutual_knn
C464	C590	0.339283	0.28592	0.281674	0.301132	0.817073	0.456996	0.575601	mutual_knn
C172	C564	0.339142	0.309527	0.238107	0.202346	0.927118	0.423495	0.612937	mutual_knn
C006	C251	0.339099	0.313336	0.224655	0.233818	0.916522	0.377278	0.521457	mutual_knn
C503	C599	0.339074	0.325211	0.246599	0.16149	0.863397	0.429291	0.642437	mutual_knn
C065	C261	0.338715	0.306806	0.24204	0.174424	0.952579	0.402599	0.490582	mutual_knn
C076	C577	0.338426	0.276376	0.301006	0.174814	0.924547	0.494885	0.479238	mutual_knn
C304	C418	0.338332	0.28945	0.273873	0.236728	0.877718	0.450131	0.503253	mutual_knn
C403	C414	0.338312	0.242247	0.247182	0.475835	0.954504	0.409492	0.432158	mutual_knn
C032	C234	0.338306	0.311283	0.20656	0.244626	0.962334	0.410539	0.614452	mutual_knn
C410	C475	0.338264	0.291607	0.20962	0.312096	0.983644	0.361085	0.454375	mutual_knn
C066	C346	0.33822	0.281715	0.233226	0.319665	0.954285	0.382576	0.458328	mutual_knn
C082	C113	0.338201	0.24268	0.257851	0.461416	0.933646	0.416451	0.430523	mutual_knn
C343	C408	0.33798	0.196417	0.3033	0.498455	0.989362	0.487486	0.36414	mutual_knn
C360	C535	0.337961	0.245957	0.2424	0.449782	0.972846	0.400321	0.417862	mutual_knn
C129	C588	0.337951	0.280037	0.289518	0.181013	0.929758	0.490705	0.618799	mutual_knn
C188	C247	0.337725	0.283683	0.232462	0.337643	0.923812	0.378946	0.51278	mutual_knn
C330	C606	0.337714	0.275946	0.264467	0.305862	0.898146	0.438917	0.445335	mutual_knn
C149	C305	0.337541	0.261939	0.294429	0.256777	0.925651	0.463508	0.444785	mutual_knn
C231	C583	0.337536	0.343339	0.207847	0.16554	0.869582	0.35457	0.565631	mutual_knn
C345	C614	0.337425	0.294929	0.259044	0.190492	0.931977	0.41176	0.468156	mutual_knn
C209	C583	0.337406	0.361118	0.238367	0.215913	0.637455	0.453659	0.565631	mutual_knn
C191	C202	0.337234	0.291091	0.253854	0.249505	0.905822	0.457563	0.467771	mutual_knn
C269	C448	0.337207	0.273626	0.235348	0.438645	0.859245	0.390947	0.471943	mutual_knn
C084	C265	0.337045	0.264784	0.269868	0.303283	0.933646	0.449393	0.534152	mutual_knn
C441	C611	0.336753	0.252367	0.214912	0.475252	0.985714	0.364719	0.498703	mutual_knn
C022	C112	0.336713	0.213784	0.282491	0.494838	0.955899	0.501643	0.377559	mutual_knn
C445	C527	0.336523	0.297139	0.234524	0.274055	0.901908	0.422433	0.70091	mutual_knn
C291	C442	0.336479	0.368682	0.223678	0.13945	0.710896	0.405922	0.610849	mutual_knn
C081	C199	0.33645	0.26972	0.269499	0.299378	0.908025	0.465609	0.476425	mutual_knn
C419	C459	0.335953	0.242253	0.259459	0.403671	0.966217	0.421761	0.39874	mutual_knn
C149	C166	0.335921	0.254712	0.307277	0.282457	0.881359	0.478482	0.427358	mutual_knn
C351	C427	0.335746	0.268749	0.277621	0.278333	0.902522	0.45517	0.430893	mutual_knn
C180	C516	0.335735	0.215865	0.238432	0.566432	0.996298	0.393503	0.490227	mutual_knn
C131	C234	0.335577	0.288072	0.194517	0.365725	0.966136	0.365554	0.530134	mutual_knn
C330	C538	0.335573	0.239338	0.340791	0.241703	0.894959	0.531574	0.462231	mutual_knn
C260	C490	0.335418	0.253059	0.295285	0.248759	0.954275	0.460394	0.429736	mutual_knn
C459	C547	0.335374	0.251722	0.304596	0.227979	0.953359	0.475588	0.47247	mutual_knn
C217	C638	0.33526	0.243954	0.294094	0.369063	0.881481	0.512479	0.687055	mutual_knn
C033	C311	0.335236	0.258002	0.300681	0.182307	0.977998	0.4741	0.474858	mutual_knn
C114	C151	0.335133	0.291089	0.212216	0.267044	0.992194	0.352687	0.468558	mutual_knn
C078	C259	0.335035	0.244967	0.243147	0.435631	0.960445	0.400112	0.407195	mutual_knn
C417	C595	0.334842	0.284677	0.24936	0.225218	0.951738	0.423025	0.518248	mutual_knn
C281	C465	0.334805	0.289778	0.220245	0.294763	0.943659	0.361836	0.610349	mutual_knn
C276	C563	0.334619	0.243516	0.305401	0.285305	0.927105	0.508362	0.462778	mutual_knn
C511	C540	0.334516	0.250921	0.290796	0.375092	0.843077	0.45446	0.457744	mutual_knn
C122	C175	0.334508	0.226258	0.308247	0.333146	0.955902	0.477904	0.383562	mutual_knn
C044	C482	0.334418	0.213359	0.279576	0.473514	0.96514	0.475443	0.43547	mutual_knn
C033	C352	0.334366	0.263443	0.326952	0.137928	0.907661	0.514551	0.489609	mutual_knn
C104	C197	0.334353	0.208348	0.268327	0.52018	0.976624	0.443269	0.361726	mutual_knn
C205	C523	0.334339	0.28118	0.242039	0.356394	0.854982	0.404582	0.446708	mutual_knn
C345	C444	0.334326	0.216526	0.359662	0.323408	0.858238	0.545033	0.387559	mutual_knn
C161	C605	0.334211	0.224586	0.22264	0.551267	1.0	0.405397	0.420905	mutual_knn
C066	C082	0.334185	0.265365	0.209748	0.403909	0.981877	0.357693	0.457437	mutual_knn
C130	C175	0.334133	0.205757	0.342602	0.318982	0.965751	0.545912	0.35546	mutual_knn
C489	C553	0.333862	0.243897	0.25196	0.398972	0.964286	0.409493	0.469719	mutual_knn
C192	C469	0.333486	0.248846	0.263226	0.369135	0.931815	0.431775	0.453917	mutual_knn
C238	C530	0.333385	0.219749	0.237876	0.54805	0.973425	0.394158	0.372431	mutual_knn
C278	C543	0.333187	0.257125	0.227666	0.395914	0.967332	0.415747	0.49436	mutual_knn
C212	C594	0.333065	0.274217	0.232635	0.300394	0.961269	0.385213	0.490218	mutual_knn
C018	C060	0.333057	0.217435	0.23337	0.556976	0.986307	0.386741	0.377027	mutual_knn
C133	C279	0.333056	0.266843	0.274521	0.268272	0.904515	0.507395	0.533452	mutual_knn
C223	C414	0.333028	0.253476	0.272194	0.298601	0.947719	0.475222	0.495729	mutual_knn
C229	C393	0.332873	0.207297	0.245044	0.574891	0.982225	0.401533	0.387049	mutual_knn
C132	C136	0.33279	0.231559	0.293754	0.331466	0.957378	0.477666	0.481007	mutual_knn
C072	C193	0.332771	0.232049	0.32188	0.386856	0.81497	0.523972	0.46877	mutual_knn
C357	C464	0.332735	0.273534	0.278504	0.348224	0.775945	0.453652	0.557722	mutual_knn
C292	C372	0.332695	0.240171	0.263916	0.378572	0.955773	0.437003	0.395497	mutual_knn
C078	C305	0.332662	0.257133	0.3028	0.219575	0.912984	0.478306	0.44905	mutual_knn
C220	C280	0.332654	0.217994	0.26241	0.48031	0.969033	0.422194	0.395189	mutual_knn
C110	C238	0.33261	0.246185	0.301022	0.281353	0.910757	0.470127	0.419648	mutual_knn
C434	C482	0.33259	0.264522	0.305748	0.233566	0.852483	0.470667	0.423212	mutual_knn
C152	C355	0.332501	0.291777	0.206897	0.268951	0.976481	0.350678	0.465648	mutual_knn
C397	C602	0.332494	0.230035	0.244164	0.442276	1.0	0.446222	0.442828	mutual_knn
C174	C285	0.332396	0.249199	0.267709	0.311551	0.96329	0.434801	0.422882	mutual_knn
C208	C407	0.332315	0.264579	0.263789	0.267148	0.941742	0.439214	0.433219	mutual_knn
C119	C477	0.332297	0.22225	0.25364	0.468232	0.982565	0.45736	0.397893	mutual_knn
C170	C607	0.332211	0.225478	0.229574	0.522465	0.983528	0.378983	0.417233	mutual_knn
C234	C382	0.332186	0.220074	0.30652	0.379446	0.922481	0.557857	0.370223	mutual_knn
C267	C397	0.332178	0.233523	0.252112	0.40751	0.990322	0.444231	0.475303	mutual_knn
C164	C456	0.332124	0.228418	0.290339	0.326199	0.981938	0.480641	0.462018	mutual_knn
C070	C153	0.33211	0.255513	0.249092	0.316061	0.980196	0.398864	0.413018	mutual_knn
C019	C219	0.332108	0.271208	0.283361	0.209598	0.905359	0.460295	0.438585	mutual_knn
C245	C432	0.332076	0.215787	0.245122	0.539257	0.967204	0.442697	0.388755	mutual_knn
C330	C641	0.332051	0.209046	0.304439	0.393003	0.968963	0.482982	0.359574	mutual_knn
C649	C669	0.33201	0.262433	0.272721	0.285241	0.904534	0.442284	0.431297	mutual_knn
C209	C439	0.331903	0.325107	0.262619	0.24466	0.660973	0.453659	0.499689	mutual_knn
C210	C384	0.331877	0.199171	0.289616	0.458758	0.995307	0.469852	0.450561	mutual_knn
C266	C532	0.331463	0.234107	0.242899	0.440992	0.974406	0.393551	0.423441	mutual_knn
C310	C334	0.331431	0.253724	0.254333	0.338744	0.943951	0.418409	0.48994	mutual_knn
C417	C521	0.331419	0.255161	0.271228	0.331947	0.892753	0.467367	0.467468	mutual_knn
C390	C423	0.331244	0.195912	0.261022	0.567275	0.98254	0.418903	0.34509	mutual_knn
C288	C501	0.331139	0.271192	0.314596	0.298923	0.712718	0.549015	0.543958	mutual_knn
C162	C179	0.33103	0.196548	0.240942	0.613275	0.99146	0.395046	0.340555	mutual_knn
C190	C320	0.330911	0.217676	0.24438	0.512398	0.975189	0.41299	0.400832	mutual_knn
C258	C335	0.330899	0.244166	0.286917	0.349756	0.877657	0.459668	0.558928	mutual_knn
C047	C200	0.330832	0.232939	0.263301	0.395456	0.958264	0.45448	0.464073	mutual_knn
C216	C393	0.330743	0.205197	0.253973	0.530237	0.989286	0.427745	0.3592	mutual_knn
C069	C315	0.330698	0.259873	0.295425	0.170261	0.951078	0.48017	0.438084	mutual_knn
C197	C254	0.330608	0.245298	0.219678	0.461331	0.959224	0.37298	0.508957	mutual_knn
C365	C482	0.33052	0.234299	0.243614	0.453503	0.949356	0.404678	0.423212	mutual_knn
C011	C029	0.330152	0.196749	0.254187	0.573722	0.981495	0.547033	0.528552	mutual_knn
C565	C661	0.330115	0.290554	0.244258	0.193556	0.922051	0.411303	0.533421	mutual_knn
C052	C603	0.329854	0.244739	0.231821	0.4078	0.971582	0.378984	0.399146	mutual_knn
C021	C091	0.329811	0.258421	0.21447	0.373499	0.989097	0.353783	0.434076	mutual_knn
C060	C422	0.329794	0.223526	0.206487	0.597933	0.962911	0.370463	0.377027	mutual_knn
C235	C399	0.329554	0.218572	0.292161	0.375243	0.95095	0.471236	0.404719	mutual_knn
C081	C181	0.329432	0.250888	0.258736	0.360488	0.903178	0.465609	0.476425	mutual_knn
C389	C401	0.329307	0.214528	0.238207	0.518263	0.987548	0.392321	0.359818	mutual_knn
C202	C227	0.329139	0.26444	0.2714	0.294748	0.860239	0.443939	0.523265	mutual_knn
C029	C046	0.329037	0.273733	0.179462	0.399982	0.983333	0.306947	0.435643	mutual_knn
C209	C357	0.328981	0.307112	0.250219	0.250672	0.752923	0.453659	0.499689	mutual_knn
C110	C556	0.32893	0.272735	0.240091	0.241133	0.964217	0.403749	0.507291	mutual_knn
C143	C172	0.328856	0.263111	0.296152	0.253732	0.830813	0.514448	0.541615	mutual_knn
C279	C283	0.328654	0.27391	0.254818	0.264015	0.888523	0.480014	0.643533	mutual_knn
C035	C110	0.328556	0.24823	0.26496	0.271169	0.978354	0.419967	0.414925	mutual_knn
C072	C261	0.328464	0.29169	0.256589	0.244055	0.812362	0.444525	0.490582	mutual_knn
C183	C342	0.328188	0.230617	0.272446	0.324722	0.986733	0.441774	0.387625	mutual_knn
C120	C258	0.327944	0.234338	0.253143	0.404413	0.943902	0.433813	0.441384	mutual_knn
C170	C320	0.327915	0.218046	0.267085	0.42727	0.960398	0.438876	0.419754	mutual_knn
C598	C652	0.327897	0.272052	0.293714	0.31525	0.722315	0.504434	0.491426	mutual_knn
C436	C526	0.327845	0.223201	0.206665	0.567443	0.975001	0.355322	0.413702	mutual_knn
C093	C094	0.327796	0.263751	0.254412	0.211832	0.984141	0.435574	0.450259	mutual_knn
C426	C611	0.327653	0.261906	0.292613	0.211446	0.877721	0.498093	0.516295	mutual_knn
C212	C400	0.327519	0.226466	0.291473	0.311764	0.956676	0.469413	0.42538	mutual_knn
C189	C227	0.327448	0.236071	0.234993	0.46032	0.928825	0.443596	0.539599	mutual_knn
C147	C157	0.327438	0.188721	0.258694	0.562554	0.992137	0.42212	0.357214	mutual_knn
C285	C308	0.32731	0.236828	0.299034	0.286386	0.905468	0.47115	0.406267	mutual_knn
C444	C582	0.327283	0.256306	0.278382	0.296871	0.859283	0.459196	0.535896	mutual_knn
C466	C479	0.327261	0.23217	0.284593	0.313806	0.944175	0.456315	0.382667	mutual_knn
C267	C461	0.327242	0.235432	0.219328	0.476469	0.960811	0.364155	0.423941	mutual_knn
C140	C425	0.327129	0.254258	0.269267	0.228335	0.963863	0.442973	0.498291	mutual_knn
C426	C661	0.32685	0.267695	0.256858	0.2295	0.929946	0.414967	0.539288	mutual_knn
C140	C526	0.326663	0.178281	0.26846	0.5806	0.989247	0.433604	0.306156	mutual_knn
C415	C487	0.326659	0.226683	0.250211	0.402741	0.9798	0.420287	0.410056	mutual_knn
C236	C634	0.326317	0.183044	0.28895	0.523414	0.957686	0.486908	0.331249	mutual_knn
C347	C463	0.326198	0.257729	0.288068	0.266841	0.842294	0.452674	0.429905	mutual_knn
C091	C141	0.326172	0.189838	0.289235	0.463127	0.981698	0.480687	0.337184	mutual_knn
C384	C408	0.325969	0.221598	0.252486	0.415236	0.979002	0.413067	0.381044	mutual_knn
C064	C219	0.325499	0.254863	0.259307	0.278888	0.92387	0.42435	0.415429	mutual_knn
C503	C632	0.325466	0.289898	0.244395	0.181559	0.89043	0.412481	0.451542	mutual_knn
C064	C297	0.325257	0.286839	0.253814	0.230463	0.826471	0.419572	0.508282	mutual_knn
C131	C199	0.325213	0.256668	0.207121	0.368779	0.978645	0.365554	0.530134	mutual_knn
C158	C294	0.3251	0.261229	0.214336	0.325468	0.976376	0.354644	0.418533	mutual_knn
C180	C489	0.324897	0.265346	0.258269	0.19271	0.954719	0.411654	0.431492	mutual_knn
C236	C587	0.324704	0.254312	0.219998	0.360698	0.954786	0.36382	0.524616	mutual_knn
C179	C228	0.324669	0.240205	0.282574	0.333702	0.864242	0.447698	0.387461	mutual_knn
C152	C410	0.324667	0.274549	0.253037	0.247322	0.867493	0.424668	0.454375	mutual_knn
C066	C153	0.324598	0.254036	0.213249	0.375153	0.960904	0.361626	0.456254	mutual_knn
C337	C388	0.324501	0.267227	0.261445	0.20286	0.921681	0.415515	0.447331	mutual_knn
C175	C486	0.324499	0.222485	0.288793	0.320621	0.94556	0.488187	0.449439	mutual_knn
C058	C184	0.324446	0.252996	0.234025	0.327535	0.949871	0.384427	0.40905	mutual_knn
C255	C593	0.324291	0.243571	0.268108	0.271925	0.948807	0.433916	0.421855	mutual_knn
C221	C587	0.324159	0.237527	0.239901	0.441982	0.892269	0.438391	0.62161	mutual_knn
C036	C176	0.324079	0.212986	0.230168	0.50676	0.978601	0.389203	0.429396	mutual_knn
C521	C663	0.323946	0.262459	0.233524	0.277689	0.948898	0.379333	0.508836	mutual_knn
C004	C241	0.323863	0.20969	0.259609	0.436871	0.974477	0.493928	0.358574	mutual_knn
C048	C531	0.323808	0.211523	0.251047	0.484447	0.942874	0.476545	0.594305	mutual_knn
C158	C310	0.323742	0.225955	0.255793	0.346792	0.99348	0.431823	0.418533	mutual_knn
C244	C554	0.323699	0.234298	0.24191	0.359233	0.980531	0.420191	0.391731	mutual_knn
C425	C545	0.323507	0.246527	0.269305	0.225551	0.968963	0.431233	0.431177	mutual_knn
C217	C525	0.323441	0.277527	0.309213	0.189263	0.729876	0.483093	0.455652	mutual_knn
C112	C187	0.323254	0.229856	0.261818	0.362305	0.935507	0.462068	0.374519	mutual_knn
C473	C553	0.322868	0.224458	0.225979	0.453451	0.975	0.401114	0.367811	mutual_knn
C373	C572	0.322815	0.267498	0.254138	0.223861	0.904381	0.473771	0.568572	mutual_knn
C330	C391	0.322786	0.236712	0.257132	0.429453	0.84345	0.438917	0.445335	mutual_knn
C117	C363	0.322118	0.235992	0.228355	0.404231	0.951927	0.3837	0.425623	mutual_knn
C074	C285	0.322027	0.270859	0.26451	0.123255	0.949195	0.435351	0.43197	mutual_knn
C078	C474	0.321446	0.258906	0.224138	0.296439	0.951075	0.378076	0.500137	mutual_knn
C259	C528	0.32129	0.247685	0.249504	0.285376	0.940583	0.403629	0.419883	mutual_knn
C304	C546	0.320957	0.219974	0.246899	0.420977	0.948025	0.40209	0.365036	mutual_knn
C449	C531	0.320789	0.230231	0.268806	0.380456	0.869861	0.488055	0.588289	mutual_knn
C229	C389	0.32066	0.210337	0.241572	0.452938	0.977262	0.401533	0.397786	mutual_knn
C280	C311	0.320616	0.240251	0.289946	0.22474	0.910327	0.461549	0.424412	mutual_knn
C233	C479	0.320478	0.235904	0.248722	0.303327	0.975765	0.431023	0.420974	mutual_knn
C052	C067	0.320156	0.244276	0.266934	0.311651	0.86773	0.462414	0.406516	mutual_knn
C058	C161	0.320115	0.21689	0.214	0.559069	0.915628	0.385197	0.364608	mutual_knn
C161	C607	0.320015	0.221765	0.210366	0.475537	0.984682	0.37231	0.38134	mutual_knn
C279	C593	0.319931	0.242574	0.278739	0.255262	0.894959	0.484157	0.419494	mutual_knn
C361	C574	0.319739	0.298366	0.22172	0.160955	0.879441	0.368668	0.488891	mutual_knn
C532	C649	0.319637	0.248017	0.266819	0.225993	0.929838	0.426966	0.401297	mutual_knn
C264	C312	0.319457	0.307118	0.236118	0.10696	0.843661	0.386441	0.498708	mutual_knn
C542	C561	0.319413	0.215718	0.218702	0.4757	0.983739	0.373958	0.400174	mutual_knn
C081	C382	0.319309	0.17659	0.303736	0.43816	0.960769	0.477261	0.3023	mutual_knn
C015	C062	0.319259	0.270345	0.217778	0.255791	0.931746	0.439745	0.563542	mutual_knn
C304	C503	0.31925	0.285154	0.246527	0.156659	0.870491	0.406586	0.499802	mutual_knn
C602	C666	0.319179	0.239927	0.257155	0.331811	0.888882	0.41347	0.492914	mutual_knn
C496	C511	0.319145	0.247079	0.224146	0.317916	0.965694	0.381107	0.457816	mutual_knn
C229	C610	0.319014	0.207137	0.21942	0.526663	0.969526	0.376457	0.478162	mutual_knn
C074	C273	0.318892	0.198052	0.239268	0.48603	0.994828	0.414627	0.346133	mutual_knn
C274	C334	0.318862	0.269409	0.22273	0.25294	0.920447	0.380935	0.447058	mutual_knn
C183	C395	0.318768	0.221405	0.244584	0.363635	0.983264	0.393715	0.458039	mutual_knn
C409	C647	0.318666	0.281943	0.228127	0.172203	0.920358	0.378993	0.511404	mutual_knn
C352	C358	0.318421	0.224682	0.279034	0.305844	0.917854	0.453399	0.431219	mutual_knn
C311	C352	0.318411	0.270584	0.26824	0.164474	0.861994	0.453399	0.431219	mutual_knn
C037	C122	0.318368	0.197173	0.213705	0.563428	0.993275	0.361362	0.36136	mutual_knn
C304	C554	0.317397	0.248798	0.225819	0.288531	0.963997	0.36968	0.484194	mutual_knn
C426	C479	0.317369	0.230297	0.246117	0.337231	0.946628	0.398306	0.400929	mutual_knn
C064	C373	0.317001	0.237249	0.248994	0.282749	0.95403	0.473771	0.642877	mutual_knn
C401	C526	0.316931	0.179908	0.274657	0.478835	0.966962	0.434905	0.30874	mutual_knn
C177	C660	0.316772	0.261743	0.215313	0.256309	0.956756	0.358822	0.468018	mutual_knn
C093	C117	0.316703	0.254436	0.258052	0.207193	0.9135	0.425938	0.450259	mutual_knn
C040	C240	0.316629	0.251365	0.203085	0.395608	0.904601	0.422123	0.440007	mutual_knn
C086	C477	0.316406	0.193905	0.308642	0.296683	0.971927	0.478743	0.436623	mutual_knn
C190	C508	0.316338	0.249259	0.244451	0.245206	0.938529	0.407953	0.421342	mutual_knn
C269	C567	0.316303	0.181434	0.231782	0.580481	0.980038	0.406099	0.311478	mutual_knn
C125	C390	0.316042	0.193803	0.28923	0.37187	0.951848	0.488881	0.371165	mutual_knn
C311	C378	0.316015	0.220141	0.251583	0.394515	0.910182	0.414122	0.363778	mutual_knn
C125	C249	0.315879	0.262101	0.215379	0.279614	0.922531	0.398039	0.490866	mutual_knn
C064	C572	0.315796	0.238886	0.253699	0.284657	0.917772	0.410545	0.460598	mutual_knn
C273	C319	0.315757	0.212734	0.248583	0.363996	0.984158	0.419562	0.419992	mutual_knn
C255	C511	0.3157	0.250758	0.238063	0.263749	0.925271	0.423167	0.470608	mutual_knn
C377	C523	0.315668	0.246596	0.32186	0.108532	0.849591	0.52824	0.426122	mutual_knn
C237	C279	0.315549	0.262709	0.245661	0.169435	0.935529	0.438015	0.532626	mutual_knn
C093	C513	0.315239	0.263055	0.234162	0.221129	0.9135	0.404168	0.443793	mutual_knn
C187	C294	0.315115	0.216861	0.239798	0.395024	0.95243	0.411029	0.410043	mutual_knn
C282	C515	0.315115	0.230269	0.199724	0.41317	0.987458	0.343206	0.497587	mutual_knn
C479	C656	0.314769	0.240493	0.243625	0.276769	0.937581	0.417349	0.452512	mutual_knn
C020	C036	0.31462	0.212469	0.286371	0.25479	0.969954	0.481243	0.431818	mutual_knn
C179	C215	0.314516	0.203779	0.217144	0.490711	0.984127	0.375729	0.359686	mutual_knn
C212	C495	0.314477	0.215301	0.240822	0.381741	0.964054	0.392526	0.378671	mutual_knn
C463	C491	0.314274	0.22822	0.257233	0.288692	0.94125	0.47574	0.524506	mutual_knn
C530	C546	0.314202	0.223571	0.225629	0.372994	0.974287	0.373634	0.393952	mutual_knn
C270	C557	0.3142	0.211818	0.280673	0.288222	0.952671	0.48146	0.423245	mutual_knn
C102	C561	0.314017	0.21155	0.204829	0.479683	0.988251	0.351221	0.350385	mutual_knn
C208	C587	0.314007	0.238053	0.254055	0.346677	0.840963	0.429269	0.613888	mutual_knn
C225	C239	0.313925	0.283585	0.213422	0.1641	0.916963	0.414068	0.465593	mutual_knn
C175	C349	0.313907	0.209663	0.269765	0.31898	0.962481	0.433553	0.42224	mutual_knn
C510	C590	0.313716	0.242883	0.274206	0.18187	0.918262	0.4805	0.430621	mutual_knn
C054	C175	0.313688	0.212289	0.278286	0.284295	0.956283	0.46449	0.375414	mutual_knn
C467	C546	0.313635	0.252769	0.245954	0.298108	0.836536	0.401377	0.415625	mutual_knn
C311	C358	0.313421	0.257681	0.302452	0.171488	0.766965	0.478515	0.474858	mutual_knn
C191	C551	0.313297	0.236312	0.249452	0.242004	0.961055	0.427636	0.398236	mutual_knn
C496	C593	0.313166	0.242609	0.244744	0.226072	0.958315	0.404083	0.41439	mutual_knn
C254	C290	0.312919	0.214232	0.20991	0.501185	0.927111	0.356228	0.509241	mutual_knn
C611	C640	0.312893	0.227486	0.229698	0.353272	0.949133	0.405724	0.399291	mutual_knn
C426	C441	0.312542	0.229671	0.251937	0.329141	0.892109	0.457711	0.596542	mutual_knn
C596	C655	0.312489	0.193843	0.252266	0.457398	0.941476	0.410362	0.334999	mutual_knn
C037	C124	0.312405	0.160115	0.292084	0.467379	0.979844	0.461082	0.282861	mutual_knn
C401	C505	0.312351	0.181399	0.251775	0.491479	0.969706	0.434835	0.385661	mutual_knn
C469	C557	0.31234	0.174554	0.263585	0.481318	0.978554	0.465147	0.347114	mutual_knn
C183	C260	0.312187	0.17725	0.204767	0.632806	0.988518	0.356611	0.310785	mutual_knn
C028	C250	0.312132	0.254903	0.220416	0.329139	0.856423	0.438002	0.409207	mutual_knn
C179	C266	0.311928	0.179987	0.232396	0.522157	1.0	0.394661	0.329676	mutual_knn
C473	C595	0.311868	0.180602	0.231095	0.577242	0.945146	0.388674	0.341958	mutual_knn
C112	C158	0.311508	0.219805	0.225764	0.359382	0.979381	0.383189	0.418533	mutual_knn
C424	C528	0.311496	0.214215	0.279357	0.279881	0.925935	0.438441	0.372765	mutual_knn
C382	C593	0.311346	0.235496	0.207673	0.319683	0.993274	0.359223	0.434416	mutual_knn
